id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount,transcript
about just very large numbers and trying
to figure out via brute force or some
other mechanism what some input to a
function was, if you have exponentially
more computing capabilities by not being
able to do one or two things at a time
with individual bits, but two or four or
eight or 4 billion things at once, it
stands to reason that if adversaries
have access to quantum computing, before
you and I do, then all of the security
